datetime,light,twilight,interp,excluded
2013-06-16T18:00:11.000Z,9.13815702346868,0,FALSE,FALSE
2013-06-16T18:05:11.000Z,8.50574207695051,0,FALSE,FALSE
2013-06-16T18:10:11.000Z,9.00464312007525,0,FALSE,FALSE
2013-06-16T18:15:11.000Z,8.80796309161722,0,FALSE,FALSE
2013-06-16T18:20:11.000Z,9.54358146550092,0,FALSE,FALSE
2013-06-16T18:25:11.000Z,9.69772052614558,0,FALSE,FALSE
2013-06-16T18:30:11.000Z,7.61876693532565,0,FALSE,FALSE
2013-06-16T18:35:11.000Z,6.8129829545077,0,FALSE,FALSE
2013-06-16T18:40:11.000Z,6.88985094877939,0,FALSE,FALSE
2013-06-16T18:45:11.000Z,8.93054577808745,0,FALSE,FALSE
2013-06-16T18:50:11.000Z,9.94901941419857,0,FALSE,FALSE
2013-06-16T18:55:11.000Z,10.6421394823861,0,FALSE,FALSE
2013-06-16T19:00:11.000Z,8.19834018059617,0,FALSE,FALSE
2013-06-16T19:05:11.000Z,7.72049585550691,0,FALSE,FALSE
2013-06-16T19:10:11.000Z,7.2312660200264,0,FALSE,FALSE
2013-06-16T19:15:11.000Z,7.46470924168772,0,FALSE,FALSE
2013-06-16T19:20:11.000Z,7.65383925264544,0,FALSE,FALSE
2013-06-16T19:25:11.000Z,7.28251785103452,0,FALSE,FALSE
2013-06-16T19:30:11.000Z,8.27527805110314,0,FALSE,FALSE
2013-06-16T19:35:11.000Z,8.71700752030118,0,FALSE,FALSE
2013-06-16T19:40:11.000Z,7.97527482619193,0,FALSE,FALSE
2013-06-16T19:45:11.000Z,6.96123064092771,0,FALSE,FALSE
2013-06-16T19:50:11.000Z,6.68531897750779,0,FALSE,FALSE
2013-06-16T19:55:11.000Z,6.88985094877939,0,FALSE,FALSE
2013-06-16T20:00:11.000Z,7.2312660200264,0,FALSE,FALSE
2013-06-16T20:05:11.000Z,7.02785208026163,0,FALSE,FALSE
2013-06-16T20:10:11.000Z,5.9231803530213,0,FALSE,FALSE
2013-06-16T20:15:11.000Z,1.91883255179153,0,FALSE,FALSE
2013-06-16T20:20:11.000Z,1.73659905805078,0,FALSE,FALSE
2013-06-16T20:25:11.000Z,5.38981118238145,0,FALSE,FALSE
2013-06-16T20:30:11.000Z,5.07587981595666,0,FALSE,FALSE
2013-06-16T20:35:11.000Z,4.659724656954,0,FALSE,FALSE
2013-06-16T20:40:11.000Z,4.18756164393323,0,FALSE,FALSE
2013-06-16T20:45:11.000Z,3.71064094589545,0,FALSE,FALSE
2013-06-16T20:50:11.000Z,3.21815556554372,0,FALSE,FALSE
2013-06-16T20:55:11.000Z,2.61205311876768,0,FALSE,FALSE
2013-06-16T21:00:11.000Z,2.42974623861072,0,FALSE,FALSE
2013-06-16T21:05:11.000Z,2.07304613459098,0,FALSE,FALSE
2013-06-16T21:10:11.000Z,1.91883255179153,0,FALSE,FALSE
2013-06-16T21:15:11.000Z,1.73659905805078,0,FALSE,FALSE
2013-06-16T21:20:11.000Z,1.51336744368337,0,FALSE,FALSE
2013-06-16T21:25:11.000Z,0.820220263123421,0,FALSE,FALSE
2013-06-16T21:30:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T21:35:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T21:40:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T21:45:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T21:50:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T21:55:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T22:00:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T22:05:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T22:10:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T22:15:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T22:20:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T22:25:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T22:30:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T22:35:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T22:40:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T22:45:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T22:50:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T22:55:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T23:00:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T23:05:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T23:10:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T23:15:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T23:20:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T23:25:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T23:30:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T23:35:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T23:40:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T23:45:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T23:50:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T23:55:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-17T00:00:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-17T00:05:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-17T00:10:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-17T00:15:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-17T00:20:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-17T00:25:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-17T00:30:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-17T00:35:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-17T00:40:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-17T00:45:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-17T00:50:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-17T00:55:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-17T01:00:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-17T01:05:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-17T01:10:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-17T01:15:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-17T01:20:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-17T01:25:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-17T01:30:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-17T01:35:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-17T01:40:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-17T01:45:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-17T01:50:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-17T01:55:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-17T02:00:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-17T02:05:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-17T02:10:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-17T02:15:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-17T02:20:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-17T02:25:11.000Z,2.61205311876768,0,FALSE,FALSE
2013-06-17T02:30:11.000Z,3.12284938861346,0,FALSE,FALSE
2013-06-17T02:35:11.000Z,3.12284938861346,0,FALSE,FALSE
2013-06-17T02:40:11.000Z,3.59286402568025,0,FALSE,FALSE
2013-06-17T02:45:11.000Z,3.95577191235816,0,FALSE,FALSE
2013-06-17T02:50:11.000Z,4.90624467830382,0,FALSE,FALSE
2013-06-17T02:55:11.000Z,4.90624467830382,0,FALSE,FALSE
2013-06-17T03:00:11.000Z,5.28041303634529,0,FALSE,FALSE
2013-06-17T03:05:11.000Z,6.10093087238192,0,FALSE,FALSE
2013-06-17T03:10:11.000Z,6.35167946792851,0,FALSE,FALSE
2013-06-17T03:15:11.000Z,6.68531897750779,0,FALSE,FALSE
2013-06-17T03:20:11.000Z,7.05956951716843,0,FALSE,FALSE
2013-06-17T03:25:11.000Z,7.28251785103452,0,FALSE,FALSE
2013-06-17T03:30:11.000Z,7.2312660200264,0,FALSE,FALSE
2013-06-17T03:35:11.000Z,8.02404637260408,0,FALSE,FALSE
2013-06-17T03:40:11.000Z,7.75222858263352,0,FALSE,FALSE
2013-06-17T03:45:11.000Z,8.15753121931889,0,FALSE,FALSE
2013-06-17T03:50:11.000Z,9.36127617533578,0,FALSE,FALSE
2013-06-17T03:55:11.000Z,8.50574207695051,0,FALSE,FALSE
2013-06-17T04:00:11.000Z,8.562887902945,0,FALSE,FALSE
2013-06-17T04:05:11.000Z,9.94901941419857,0,FALSE,FALSE
2013-06-17T04:10:11.000Z,9.25592655172204,0,FALSE,FALSE
2013-06-17T04:15:11.000Z,10.3167275245741,0,FALSE,FALSE
2013-06-17T04:20:11.000Z,9.94901941419857,0,FALSE,FALSE
2013-06-17T04:25:11.000Z,8.85051561543917,0,FALSE,FALSE
2013-06-17T04:30:11.000Z,10.1496802593876,0,FALSE,FALSE
2013-06-17T04:35:11.000Z,8.61694368025924,0,FALSE,FALSE
2013-06-17T04:40:11.000Z,9.76670872125733,0,FALSE,FALSE
2013-06-17T04:45:11.000Z,9.76670872125733,0,FALSE,FALSE
2013-06-17T04:50:11.000Z,9.54358146550092,0,FALSE,FALSE
2013-06-17T04:55:11.000Z,10.6421394823861,0,FALSE,FALSE
2013-06-17T05:00:11.000Z,11.2174612567639,0,FALSE,FALSE
2013-06-17T05:05:11.000Z,9.54358146550092,0,FALSE,FALSE
2013-06-17T05:10:11.000Z,11.0839625532031,0,FALSE,FALSE
2013-06-17T05:15:11.000Z,10.8428052569336,0,FALSE,FALSE
2013-06-17T05:20:11.000Z,10.7474972915438,0,FALSE,FALSE
2013-06-17T05:25:11.000Z,11.2174612567639,0,FALSE,FALSE
2013-06-17T05:30:11.000Z,11.0098559182575,0,FALSE,FALSE
2013-06-17T05:35:11.000Z,11.2174612567639,0,FALSE,FALSE
2013-06-17T05:40:11.000Z,11.2174612567639,0,FALSE,FALSE
2013-06-17T05:45:11.000Z,10.9298147885739,0,FALSE,FALSE
2013-06-17T05:50:11.000Z,11.2174612567639,0,FALSE,FALSE
2013-06-17T05:55:11.000Z,11.2174612567639,0,FALSE,FALSE
2013-06-17T06:00:11.000Z,11.2174612567639,0,FALSE,FALSE
2013-06-17T06:05:11.000Z,11.2174612567639,0,FALSE,FALSE
2013-06-17T06:10:11.000Z,11.1529542657749,0,FALSE,FALSE
2013-06-17T06:15:11.000Z,11.2174612567639,0,FALSE,FALSE
2013-06-17T06:20:11.000Z,11.1529542657749,0,FALSE,FALSE
2013-06-17T06:25:11.000Z,9.76670872125733,0,FALSE,FALSE
2013-06-17T06:30:11.000Z,11.2174612567639,0,FALSE,FALSE
2013-06-17T06:35:11.000Z,10.3167275245741,0,FALSE,FALSE
2013-06-17T06:40:11.000Z,10.3167275245741,0,FALSE,FALSE
2013-06-17T06:45:11.000Z,11.2174612567639,0,FALSE,FALSE
2013-06-17T06:50:11.000Z,9.54358146550092,0,FALSE,FALSE
2013-06-17T06:55:11.000Z,10.9298147885739,0,FALSE,FALSE
2013-06-17T07:00:11.000Z,11.2174612567639,0,FALSE,FALSE
2013-06-17T07:05:11.000Z,11.2174612567639,0,FALSE,FALSE
2013-06-17T07:10:11.000Z,11.2174612567639,0,FALSE,FALSE
2013-06-17T07:15:11.000Z,10.9298147885739,0,FALSE,FALSE
2013-06-17T07:20:11.000Z,11.1529542657749,0,FALSE,FALSE
